Zip,Payment_Sum,Payment_Count,Payment_Mean,Year
01851,2716.08,74,36.7,2016
01852,100093.46,665,150.52,2016
01853,372.09,5,74.42,2016
01854,57612.82,849,67.86,2016
01860,68.65,3,22.88,2016
01862,4223.48,153,27.6,2016
01863,272491.28,715,381.11,2016
01864,5010.62,200,25.05,2016
01865,106.23,1,106.23,2016
01867,29347.21,501,58.58,2016
01876,30400.99,755,40.27,2016
01879,9969.23,23,433.44,2016
01880,11173.89,341,32.77,2016
01886,37686.99,293,128.62,2016
01887,22048.06,413,53.39,2016
01890,80926.2,521,155.33,2016
01896,46.0,4,11.5,2016
01901,42503.83,257,165.38,2016
01902,2456.12,62,39.61,2016
01903,29.84,2,14.92,2016
01904,6681.93,129,51.8,2016
01905,479.14,12,39.93,2016
01906,2223.1,98,22.68,2016
01907,109341.38,248,440.89,2016
01910,1071.46,2,535.73,2016
01913,582.25,23,25.32,2016
01915,70759.43,811,87.25,2016
01921,836.76,12,69.73,2016
01923,64856.59,417,155.53,2016
01929,13.87,1,13.87,2016
01930,8398.99,276,30.43,2016
01936,480.9,38,12.66,2016
01938,682.14,23,29.66,2016
01940,4249.91,54,78.7,2016
01942,18.54,1,18.54,2016
01944,1225.38,50,24.51,2016
01945,5671.22,40,141.78,2016
01948,511.09,33,15.49,2016
01949,1213.32,43,28.22,2016
01950,136358.02,1553,87.8,2016
01951,29318.42,80,366.48,2016
01952,3831.67,289,13.26,2016
01960,550007.79,2838,193.8,2016
01961,418.91,2,209.46,2016
01965,103.48,5,20.7,2016
01969,130.02,3,43.34,2016
01970,86219.95,716,120.42,2016
01982,2814.83,145,19.41,2016
01983,360.33,7,51.48,2016
01985,220.0,3,73.33,2016
02002,96.2,1,96.2,2016
02003,16.57,1,16.57,2016
02019,609.82,11,55.44,2016
02021,3646.65,94,38.79,2016
02025,596.92,29,20.58,2016
02026,63181.47,581,108.75,2016
02030,8039.27,31,259.33,2016
02032,1100.57,16,68.79,2016
02035,55039.07,306,179.87,2016
02038,5235.63,103,50.83,2016
02043,20804.4,336,61.92,2016
02045,157.02,8,19.63,2016
02048,13375.8,446,29.99,2016
02050,19406.25,85,228.31,2016
02052,141483.79,71,1992.73,2016
02053,3987.72,208,19.17,2016
02054,707.73,3,235.91,2016
02056,78087.83,670,116.55,2016
02061,5302.77,227,23.36,2016
02062,298977.52,1427,209.51,2016
02066,14845.55,232,63.99,2016
02067,4091.02,112,36.53,2016
02070,2000.0,2,1000.0,2016
02072,187917.1,292,643.55,2016
02075,13.69,1,13.69,2016
02078,27.91,2,13.95,2016
02081,7557.41,184,41.07,2016
02087,13.25,1,13.25,2016
02090,48705.6,353,137.98,2016
02093,4193.15,64,65.52,2016
02094,349.26,3,116.42,2016
02108,4852.13,40,121.3,2016
02109,52085.74,189,275.59,2016
02110,36502.87,108,337.99,2016
02111,4754841.27,4638,1025.19,2016
02113,2415.54,52,46.45,2016
02114,54566524.69,10456,5218.68,2016
02115,29086804.82,9346,3112.22,2016
02116,983335.27,687,1431.35,2016
02118,6094765.84,3960,1539.08,2016
02119,12238.64,139,88.05,2016
02120,6503016.61,967,6724.94,2016
02121,171.53,9,19.06,2016
02122,2490.8,30,83.03,2016
02123,78.14,1,78.14,2016
02124,41043.75,794,51.69,2016
02125,3179.59,39,81.53,2016
02126,8013.02,145,55.26,2016
02127,66147.95,192,344.52,2016
02128,1905.42,58,32.85,2016
02129,196726.48,219,898.29,2016
02130,342197.42,779,439.28,2016
02131,19133.16,413,46.33,2016
02132,349193.16,417,837.39,2016
02133,604.0,1,604.0,2016
02134,1912.47,17,112.5,2016
02135,937799.21,1918,488.95,2016
02136,60730.66,946,64.2,2016
02138,1993584.79,3151,632.68,2016
02139,218402.53,457,477.9,2016
02140,13710.65,83,165.19,2016
02141,18853.72,70,269.34,2016
02142,178022.13,77,2311.98,2016
02143,25621.27,181,141.55,2016
02144,15973.74,204,78.3,2016
02145,2906.6,44,66.06,2016
02146,497.64,28,17.77,2016
02148,9946.81,252,39.47,2016
02149,7792.43,268,29.08,2016
02150,4421.55,55,80.39,2016
02151,94678.77,175,541.02,2016
02152,4065.95,56,72.61,2016
02155,47459.37,511,92.88,2016
02159,2202.9,11,200.26,2016
02166,15.42,1,15.42,2016
02168,100.0,2,50.0,2016
02169,116173.2,1182,98.29,2016
02170,1028.56,33,31.17,2016
02171,16514.99,200,82.57,2016
02176,134098.77,977,137.26,2016
02180,83793.62,1292,64.86,2016
02184,286910.07,788,364.1,2016
02186,96279.39,812,118.57,2016
02187,3477.06,15,231.8,2016
02188,2960.22,25,118.41,2016
02189,11659.05,253,46.08,2016
02190,209593.14,983,213.22,2016
02191,2532.34,138,18.35,2016
02192,68.34,3,22.78,2016
02199,17051.06,21,811.96,2016
02202,108.02,1,108.02,2016
02210,167458.16,24,6977.42,2016
02211,15.25,1,15.25,2016
02214,1916.12,3,638.71,2016
02215,13608788.54,7742,1757.79,2016
02216,9810.16,6,1635.03,2016
02218,79.72,6,13.29,2016
02220,125.95,8,15.74,2016
02230,12.13,1,12.13,2016
02238,9816.05,37,265.3,2016
02241,971683.91,845,1149.92,2016
02284,6814.17,66,103.25,2016
02293,22.79,1,22.79,2016
02301,180933.49,3335,54.25,2016
02302,47487.06,779,60.96,2016
02316,42.84,1,42.84,2016
02322,790.66,14,56.48,2016
02324,1259.77,53,23.77,2016
02330,161.39,4,40.35,2016
02332,57746.56,206,280.32,2016
02333,879.16,31,28.36,2016
02334,2075.44,85,24.42,2016
02338,186.71,11,16.97,2016
02339,24409.96,241,101.29,2016
02341,6184.02,182,33.98,2016
02343,546.81,31,17.64,2016
02346,2780.27,122,22.79,2016
02347,2303.25,100,23.03,2016
02351,17961.25,114,157.55,2016
02356,148616.3,663,224.16,2016
02359,4031.65,260,15.51,2016
02360,69467.41,1795,38.7,2016
02364,2969.86,137,21.68,2016
02366,817.23,4,204.31,2016
02368,9791.09,398,24.6,2016
02370,431.17,8,53.9,2016
02375,867.51,41,21.16,2016
02379,19407.88,229,84.75,2016
02382,2498.3,66,37.85,2016
02402,23756.99,8,2969.62,2016
02420,11085.17,554,20.01,2016
02421,366457.85,260,1409.45,2016
02445,547609.14,1190,460.18,2016
02446,202234.79,1057,191.33,2016
02451,668522.78,899,743.63,2016
02452,2710.72,107,25.33,2016
02453,18373.22,410,44.81,2016
02458,256334.09,175,1464.77,2016
02459,132231.13,525,251.87,2016
02460,11913.26,108,110.31,2016
02461,6291.56,44,142.99,2016
02462,1327769.31,681,1949.73,2016
02464,2974.12,71,41.89,2016
02465,73364.75,35,2096.14,2016
02466,19678.38,22,894.47,2016
02467,1744279.43,2123,821.61,2016
02468,55869.65,54,1034.62,2016
02470,25.86,1,25.86,2016
02472,39941.52,715,55.86,2016
02474,3866.92,29,133.34,2016
02476,4445.06,101,44.01,2016
02478,196981.31,234,841.8,2016
02481,368344.46,1184,311.1,2016
02482,5359.7,28,191.42,2016
02492,41602.17,184,226.1,2016
02493,6181.23,53,116.63,2016
02494,189806.24,146,1300.04,2016
02511,354.68,1,354.68,2016
02532,2062.43,46,44.84,2016
02535,100.0,1,100.0,2016
02536,45173.59,86,525.27,2016
02537,187.17,8,23.4,2016
02540,36324.0,1045,34.76,2016
02541,14.42,1,14.42,2016
02542,158.44,3,52.81,2016
02543,16.42,1,16.42,2016
02554,8278.6,22,376.3,2016
02556,4158.0,168,24.75,2016
02557,123.66,8,15.46,2016
02558,12.36,1,12.36,2016
02559,166.49,3,55.5,2016
02561,51.62,1,51.62,2016
02562,400.71,11,36.43,2016
02563,4485.07,139,32.27,2016
02568,228.67,12,19.06,2016
02571,17271.4,569,30.35,2016
02601,409111.75,4191,97.62,2016
02610,196.84,7,28.12,2016
02630,298.91,2,149.45,2016
02631,2152.53,72,29.9,2016
02632,867.22,31,27.97,2016
02633,1617.88,70,23.11,2016
02635,76.67,5,15.33,2016
02641,140.12,2,70.06,2016
02642,182124.82,71,2565.14,2016
02644,495.9,39,12.72,2016
02645,4411.13,253,17.44,2016
02646,9000.0,9,1000.0,2016
02648,119.56,2,59.78,2016
02649,7551.9,222,34.02,2016
02650,197.92,6,32.99,2016
02651,41.82,1,41.82,2016
02653,1865.0,113,16.5,2016
02655,733.21,42,17.46,2016
02657,10888.08,39,279.18,2016
02659,14.13,1,14.13,2016
02660,1418.03,79,17.95,2016
02664,6111.47,73,83.72,2016
02667,662.7,4,165.68,2016
02668,11500.0,1,11500.0,2016
02673,5976.78,77,77.62,2016
02675,1975.3,79,25.0,2016
02702,32.65,3,10.88,2016
02703,81117.76,1351,60.04,2016
02719,14760.11,263,56.12,2016
02720,489991.68,4491,109.11,2016
02721,268178.27,3559,75.35,2016
02722,736.89,50,14.74,2016
02723,691.42,42,16.46,2016
02724,22377.01,225,99.45,2016
02725,403.54,19,21.24,2016
02726,10701.06,455,23.52,2016
02728,11.51,1,11.51,2016
02738,124.5,7,17.79,2016
02739,135.7,3,45.23,2016
02740,22452.98,590,38.06,2016
02744,902.16,62,14.55,2016
02745,1357.57,102,13.31,2016
02746,25.62,2,12.81,2016
02747,225385.39,1882,119.76,2016
02751,16.54,1,16.54,2016
02758,20.46,1,20.46,2016
02760,12036.01,580,20.75,2016
02762,5023.56,270,18.61,2016
02763,77.07,6,12.84,2016
02764,24.96,1,24.96,2016
02766,2466.55,142,17.37,2016
02767,11599.52,211,54.97,2016
02768,43.5,1,43.5,2016
02769,4919.85,218,22.57,2016
02771,2409.15,41,58.76,2016
02777,4131.31,62,66.63,2016
02780,26564.26,900,29.52,2016
02790,5460.59,254,21.5,2016
02804,13.26,1,13.26,2016
02805,37.93,3,12.64,2016
02806,29188.85,489,59.69,2016
02809,12459.4,560,22.25,2016
02810,29.97,1,29.97,2016
02813,148211.66,26,5700.45,2016
02814,1674.18,16,104.64,2016
02816,6797.91,169,40.22,2016
02817,438.72,8,54.84,2016
02818,175434.04,2102,83.46,2016
02821,120.4,1,120.4,2016
02822,29.99,1,29.99,2016
02825,73.8,5,14.76,2016
02826,28.68,2,14.34,2016
02828,8111.19,318,25.51,2016
02830,30.0,1,30.0,2016
02831,56.31,1,56.31,2016
02832,167.12,7,23.87,2016
02835,24.59,2,12.3,2016
02837,32.3,2,16.15,2016
02840,72910.26,231,315.63,2016
02841,1754.09,26,67.46,2016
02842,56705.73,484,117.16,2016
02843,13.29,1,13.29,2016
02852,25627.99,105,244.08,2016
02857,605.59,28,21.63,2016
02858,1745.59,53,32.94,2016
02859,158.26,3,52.75,2016
02860,250140.26,2343,106.76,2016
02861,7338.4,242,30.32,2016
02863,1619.68,34,47.64,2016
02864,16638.28,890,18.69,2016
02865,29821.87,1340,22.26,2016
02871,33512.11,222,150.96,2016
02873,32.85,2,16.42,2016
02874,89.21,3,29.74,2016
02876,30.0,1,30.0,2016
02878,15706.96,48,327.23,2016
02879,589917.59,1424,414.27,2016
02880,3005.0,2,1502.5,2016
02881,378.94,6,63.16,2016
02882,23999.11,176,136.36,2016
02885,3368.24,107,31.48,2016
02886,326769.47,3119,104.77,2016
02888,207852.86,1176,176.75,2016
02889,613.23,8,76.65,2016
02891,33767.27,1369,24.67,2016
02893,14601.25,304,48.03,2016
02895,411181.13,2447,168.03,2016
02896,28496.87,274,104.0,2016
02901,125240.14,46,2722.61,2016
02902,119.58,1,119.58,2016
02903,602863.57,2258,266.99,2016
02904,594892.45,3489,170.51,2016
02905,1061096.74,2299,461.55,2016
02906,718177.88,1966,365.3,2016
02907,23024.16,122,188.72,2016
02908,578357.13,1997,289.61,2016
02909,876.69,30,29.22,2016
02910,154662.74,921,167.93,2016
02911,22767.38,241,94.47,2016
02914,250799.01,2517,99.64,2016
02915,87892.66,369,238.19,2016
02916,4547.5,247,18.41,2016
02917,14211.93,732,19.42,2016
02919,296538.06,1575,188.28,2016
02920,269396.7,3482,77.37,2016
02940,35885.98,90,398.73,2016
02964,10.7,1,10.7,2016
02991,17.98,1,17.98,2016
03006,44.38,3,14.79,2016
03026,62.72,3,20.91,2016
03031,3227.64,132,24.45,2016
03032,19.08,1,19.08,2016
03034,83.33,1,83.33,2016
03037,76.99,3,25.66,2016
03038,68453.19,1345,50.89,2016
03042,1908.6,24,79.52,2016
03045,1562.72,24,65.11,2016
03049,1473.3,3,491.1,2016
03051,5083.93,277,18.35,2016
03053,9720.53,314,30.96,2016
03054,7450.42,335,22.24,2016
03055,2047.63,93,22.02,2016
03060,92810.48,986,94.13,2016
03061,173.36,10,17.34,2016
03062,173830.83,636,273.32,2016
03063,46215.24,350,132.04,2016
03064,297915.98,613,486.0,2016
03070,858.99,8,107.37,2016
03074,29.83,2,14.92,2016
03076,499.31,8,62.41,2016
03077,123.97,4,30.99,2016
03079,431480.24,1117,386.28,2016
03086,86.14,2,43.07,2016
03087,1308.59,47,27.84,2016
03090,30.24,2,15.12,2016
03101,84793.31,341,248.66,2016
03102,240933.28,729,330.5,2016
03103,75808.21,860,88.15,2016
03104,27758.5,274,101.31,2016
03106,2035.88,39,52.2,2016
03109,3647.15,228,16.0,2016
03110,385476.75,890,433.12,2016
03120,10.53,1,10.53,2016
03121,36.29,2,18.15,2016
03140,12.59,1,12.59,2016
03153,23.22,1,23.22,2016
03160,57.95,3,19.32,2016
03179,48.4,2,24.2,2016
03190,17.21,1,17.21,2016
03220,1151.12,66,17.44,2016
03222,524.14,13,40.32,2016
03224,2525.08,4,631.27,2016
03226,2454.95,12,204.58,2016
03229,139.03,4,34.76,2016
03230,600.19,25,24.01,2016
03235,951.36,62,15.34,2016
03244,457.13,5,91.43,2016
03246,19718.21,336,58.69,2016
03247,372.98,13,28.69,2016
03249,18049.6,203,88.91,2016
03251,42.94,3,14.31,2016
03253,1693.43,17,99.61,2016
03254,99.78,3,33.26,2016
03256,261.17,15,17.41,2016
03257,1549.52,71,21.82,2016
03261,39.7,1,39.7,2016
03263,20.64,1,20.64,2016
03264,860.64,36,23.91,2016
03269,113.92,1,113.92,2016
03274,45.75,1,45.75,2016
03275,1553.98,59,26.34,2016
03276,537.96,11,48.91,2016
03281,11.25,1,11.25,2016
03289,89.54,1,89.54,2016
03295,79.85,2,39.92,2016
03301,299613.94,1082,276.91,2016
03303,2155.06,22,97.96,2016
03304,1533.57,7,219.08,2016
03310,130.3,1,130.3,2016
03311,38.88,3,12.96,2016
03313,12.52,1,12.52,2016
03343,132.25,3,44.08,2016
03358,19.93,1,19.93,2016
03361,635.3,1,635.3,2016
03371,11.6,1,11.6,2016
03391,27.22,2,13.61,2016
03431,18266.18,266,68.67,2016
03440,100.25,4,25.06,2016
03443,17.11,1,17.11,2016
03446,89.3,1,89.3,2016
03452,459.89,14,32.85,2016
03458,4254.09,109,39.03,2016
03502,14.96,1,14.96,2016
03505,504.83,3,168.28,2016
03520,23.88,2,11.94,2016
03523,37.43,3,12.48,2016
03560,13.16,1,13.16,2016
03561,8009.69,148,54.12,2016
03570,2944.32,49,60.09,2016
03574,152.6,2,76.3,2016
03576,742.58,23,32.29,2016
03580,2136.15,4,534.04,2016
03581,66.44,6,11.07,2016
03583,14.85,1,14.85,2016
03584,145.12,7,20.73,2016
03590,24.31,1,24.31,2016
03598,63.75,5,12.75,2016
03602,70.27,1,70.27,2016
03603,10.55,1,10.55,2016
03608,15.82,2,7.91,2016
03611,50.29,3,16.76,2016
03702,189.01,7,27.0,2016
03742,46.47,2,23.24,2016
03743,20578.85,55,374.16,2016
03753,574.14,3,191.38,2016
03755,65097.77,169,385.19,2016
03756,2795976.53,2428,1151.56,2016
03764,29.98,1,29.98,2016
03765,47.62,1,47.62,2016
03766,56832.05,90,631.47,2016
03773,667.81,28,23.85,2016
03784,3523.08,21,167.77,2016
03801,390661.25,3286,118.89,2016
03804,57.52,1,57.52,2016
03809,310.11,19,16.32,2016
03811,277.13,7,39.59,2016
03812,606.96,9,67.44,2016
03813,64.81,4,16.2,2016
03818,901.46,20,45.07,2016
03820,144523.32,739,195.57,2016
03824,531.59,9,59.07,2016
03825,11444.61,194,58.99,2016
03826,72.43,2,36.22,2016
03833,491407.38,734,669.49,2016
03835,178.53,11,16.23,2016
03839,435.29,12,36.27,2016
03840,68.29,1,68.29,2016
03841,3127.38,53,59.01,2016
03842,14278.58,63,226.64,2016
03843,473.16,8,59.14,2016
03844,137.26,2,68.63,2016
03845,36.76,2,18.38,2016
03848,833.58,13,64.12,2016
03854,233.94,11,21.27,2016
03856,183.17,7,26.17,2016
03857,392.37,14,28.03,2016
03860,7898.96,268,29.47,2016
03862,7037.23,30,234.57,2016
03864,15.55,1,15.55,2016
03865,1321.13,27,48.93,2016
03867,51646.06,683,75.62,2016
03868,4.78,1,4.78,2016
03870,1175.94,49,24.0,2016
03872,3136.31,226,13.88,2016
03874,539.23,18,29.96,2016
03878,60301.33,685,88.03,2016
03885,3977.29,69,57.64,2016
03886,65.31,4,16.33,2016
03894,4641.58,92,50.45,2016
03896,1236.01,17,72.71,2016
03901,461.77,30,15.39,2016
03903,1481.16,13,113.94,2016
03904,2186.74,61,35.85,2016
03905,2134.58,20,106.73,2016
03906,255.0,16,15.94,2016
03908,741.04,26,28.5,2016
03909,152884.34,1413,108.2,2016
03911,79.57,3,26.52,2016
03912,15.76,1,15.76,2016
03940,155.87,10,15.59,2016
03953,85.77,1,85.77,2016
03964,32.31,2,16.16,2016
04002,109.83,1,109.83,2016
04004,69.02,2,34.51,2016
04005,109565.27,1132,96.79,2016
04009,7813.64,264,29.6,2016
04011,49569.39,725,68.37,2016
04020,113.98,3,37.99,2016
04021,385.78,6,64.3,2016
04029,89.73,1,89.73,2016
04030,493.61,37,13.34,2016
04032,8153.9,499,16.34,2016
04037,1707.11,46,37.11,2016
04038,1680.57,72,23.34,2016
04039,463.93,25,18.56,2016
04040,27.42,2,13.71,2016
04041,389.46,27,14.42,2016
04042,40.17,1,40.17,2016
04043,16796.78,693,24.24,2016
04046,12754.4,35,364.41,2016
04048,125.0,1,125.0,2016
04054,114.17,3,38.06,2016
04055,2260.86,101,22.38,2016
04057,402.07,25,16.08,2016
04062,1659.19,61,27.2,2016
04064,109.36,4,27.34,2016
04068,205.52,14,14.68,2016
04071,282.46,11,25.68,2016
04072,1126.93,37,30.46,2016
04073,9960.91,350,28.46,2016
04074,366712.66,1089,336.74,2016
04077,100.25,3,33.42,2016
04083,688.61,37,18.61,2016
04084,66.86,5,13.37,2016
04085,24.16,2,12.08,2016
04086,1879.67,34,55.28,2016
04087,118.51,3,39.5,2016
04090,1397.77,25,55.91,2016
04092,43818.69,1142,38.37,2016
04093,3448.21,22,156.74,2016
04096,1718.17,45,38.18,2016
04097,10.9,1,10.9,2016
04098,1283.07,10,128.31,2016
04101,52803.23,478,110.47,2016
04102,1532210.56,1081,1417.4,2016
04103,46793.93,140,334.24,2016
04104,11.13,1,11.13,2016
04105,135894.16,203,669.43,2016
04106,30321.28,452,67.08,2016
04107,3429.67,169,20.29,2016
04165,17.86,1,17.86,2016
04210,66459.42,1000,66.46,2016
04217,1440.34,82,17.57,2016
04224,50.12,3,16.71,2016
04236,1062.02,61,17.41,2016
04240,1207242.64,2692,448.46,2016
04241,217.13,29,7.49,2016
04243,700.4,25,28.02,2016
04250,1570.86,44,35.7,2016
04252,789.03,10,78.9,2016
04254,233.42,11,21.22,2016
04256,1062.43,86,12.35,2016
04260,105.58,3,35.19,2016
04263,158.89,3,52.96,2016
04268,427.67,9,47.52,2016
04274,17.3,1,17.3,2016
04275,10.6,1,10.6,2016
04276,6465.33,489,13.22,2016
04281,2081.43,15,138.76,2016
04302,39.59,3,13.2,2016
04330,46746.07,1115,41.92,2016
04341,27.0,1,27.0,2016
04344,197.35,8,24.67,2016
04345,9394.1,25,375.76,2016
04351,22508.62,248,90.76,2016
04353,12.09,1,12.09,2016
04355,16.73,1,16.73,2016
04357,35.97,1,35.97,2016
04364,2817.0,46,61.24,2016
04401,702141.79,1431,490.67,2016
04402,9400.23,10,940.02,2016
04405,12.23,1,12.23,2016
04412,21933.96,210,104.45,2016
04413,29.58,2,14.79,2016
04416,2049.36,11,186.31,2016
04424,23.16,2,11.58,2016
04426,1338.6,21,63.74,2016
04427,85.61,2,42.8,2016
04440,13.5,1,13.5,2016
04443,159.03,10,15.9,2016
04444,1551.47,47,33.01,2016
04457,402.59,17,23.68,2016
04460,66.7,1,66.7,2016
04462,5310.07,58,91.55,2016
04463,51.62,3,17.21,2016
04468,128.42,5,25.68,2016
04469,47.79,2,23.9,2016
04470,13.0,1,13.0,2016
04473,340.44,12,28.37,2016
04496,1527.34,11,138.85,2016
04523,12.65,1,12.65,2016
04524,25.72,2,12.86,2016
04526,18.96,1,18.96,2016
04530,1320.52,38,34.75,2016
04538,288.48,8,36.06,2016
04543,1099.67,12,91.64,2016
04548,24.87,1,24.87,2016
04553,17.35,1,17.35,2016
04555,13.63,1,13.63,2016
04578,134.56,8,16.82,2016
04605,14589.87,148,98.58,2016
04606,185.73,8,23.22,2016
04609,1723.27,16,107.7,2016
04614,498.65,18,27.7,2016
04619,667.4,16,41.71,2016
04620,819.78,1,819.78,2016
04622,52.95,3,17.65,2016
04625,300.67,11,27.33,2016
04630,1138.22,38,29.95,2016
04631,866.03,23,37.65,2016
04635,29.45,2,14.72,2016
04640,5161.12,7,737.3,2016
04643,38.44,2,19.22,2016
04649,1673.65,69,24.26,2016
04654,3095.55,170,18.21,2016
04658,101.0,6,16.83,2016
04668,51.45,4,12.86,2016
04679,121.45,3,40.48,2016
04693,72.66,1,72.66,2016
04694,73.5,5,14.7,2016
04730,62647.79,719,87.13,2016
04736,3525.97,184,19.16,2016
04737,11.43,1,11.43,2016
04742,2262.56,42,53.87,2016
04743,8893.94,99,89.84,2016
04745,16.71,1,16.71,2016
04750,11.49,1,11.49,2016
04756,92.18,1,92.18,2016
04765,51.14,3,17.05,2016
04769,8597.83,283,30.38,2016
04785,1997.37,161,12.41,2016
04812,874.4,2,437.2,2016
04830,42.05,2,21.02,2016
04833,13.46,1,13.46,2016
04841,453.06,14,32.36,2016
04843,66.54,2,33.27,2016
04848,10.97,1,10.97,2016
04849,466.69,22,21.21,2016
04856,20782.67,116,179.16,2016
04861,12.48,1,12.48,2016
04865,177.83,2,88.92,2016
04901,10833.43,196,55.27,2016
04903,12.0,1,12.0,2016
04910,926.29,20,46.31,2016
04915,171741.26,741,231.77,2016
04917,139.26,1,139.26,2016
04927,10.34,1,10.34,2016
04930,114.94,7,16.42,2016
04937,529.71,11,48.16,2016
04938,2670.51,44,60.69,2016
04950,24.31,1,24.31,2016
04953,21560.64,106,203.4,2016
04957,879.73,55,16.0,2016
04963,3038.86,147,20.67,2016
04967,633.67,33,19.2,2016
04970,149.99,1,149.99,2016
04976,3362.34,49,68.62,2016
04981,25.33,1,25.33,2016
04983,50.17,2,25.08,2016
04989,100.49,6,16.75,2016
05001,27211.76,38,716.1,2016
05009,1961.59,20,98.08,2016
05031,493.84,2,246.92,2016
05032,192.25,3,64.08,2016
05040,28.95,2,14.48,2016
05042,10.95,1,10.95,2016
05055,196199.24,250,784.8,2016
05060,509.92,19,26.84,2016
05061,240325.11,1,240325.11,2016
05062,12.0,1,12.0,2016
05083,17.47,1,17.47,2016
05089,975.85,19,51.36,2016
05091,37.65,1,37.65,2016
05101,23.92,2,11.96,2016
05156,2134.41,8,266.8,2016
05201,27223.72,78,349.02,2016
05223,12.42,1,12.42,2016
05250,373.32,26,14.36,2016
05255,3983.4,10,398.34,2016
05272,142.78,3,47.59,2016
05276,154.62,2,77.31,2016
05301,7431.07,45,165.13,2016
05302,7758.66,9,862.07,2016
05308,73.74,1,73.74,2016
05353,128.8,8,16.1,2016
05401,717326.0,969,740.27,2016
05402,177.5,1,177.5,2016
05403,152441.87,227,671.55,2016
05404,35592.15,39,912.62,2016
05405,2932.13,74,39.62,2016
05430,94.56,2,47.28,2016
05440,335.07,3,111.69,2016
05443,66.03,1,66.03,2016
05444,41.67,1,41.67,2016
